N,Z,element,be_per_a,beta_decay_energy,atomic_mass,s2n,s2p,qa,q2b,qep,qbn,s1n,s1p,q4b,qda,qpa,qna
79,62,Sm,8.265844999999999,-6.00828,140.918481591,19.69632,8.49791,1.22574,-12.70969,1.03603,-17.01929,8.549290000000001,5.00917,-30.552,12.277379999999999,3.8706300000000002,11.7308
78,63,Eu,8.217684,-6.701405,140.924931745,20.67022,7.00309,1.7223,-15.38479,0.99911,-16.21467,11.01101,1.7586600000000001,-35.561,13.1654,6.43619,10.66126
77,64,Gd,8.164608000000001,-8.683387000000002,140.932126,21.735,5.42195,2.37739,-17.842,4.94274,-20.81327,9.51327,3.5272600000000005,,12.884620000000002,3.3895,13.91994
76,65,Tb,8.097475000000001,-9.158,140.941448,22.553,3.7207399999999997,3.1801399999999997,-20.176000000000002,5.15613,-19.782,12.12988,0.04754,,13.802,6.123,12.85523
75,66,Dy,8.027000000000001,-11.018,140.95128,23.883,2.329,3.406,,9.111,-24.195,10.624,2.189,,13.459,3.15,16.064
74,67,Ho,7.9430000000000005,,140.963108,,0.812,4.178,,8.829,,13.177,-1.17678,,13.988,5.431,14.950000000000001
90,52,Te,8.111,8.4,141.95022,5.936,,-3.934,18.86,,5.486,3.954,14.549,31.472,8.28,8.283,-2.283
89,53,I,8.165019000000001,10.459655000000001,141.941202,7.30641,25.409,-2.9745,15.74457,-22.949,5.356,2.91464,11.572000000000001,25.254240000000003,12.51705,10.29914,0.665
88,54,Xe,8.233169,5.284911,141.929973098,8.38582,23.23135,-1.95857,12.612620000000001,-22.032,1.17657,5.10366,12.59195,19.30355,9.08738,8.10537,0.6218300000000001
87,55,Cs,8.264877,7.327714,141.924299512,9.60708,21.48628,-0.95957,9.509680000000001,-17.87686,1.14676,4.10834,9.60622,13.27293,13.18271,9.99408,3.60281
86,56,Ba,8.310971,2.181963,141.916432888,10.71554,19.43375,-0.29495,6.69092,-16.93394,-2.98195,6.18095,10.65371,8.10772,9.91865,7.72271,3.44871
85,57,La,8.320828,4.508961,141.914090454,11.85099,17.55206,0.43779,3.76325,-12.83567,-2.66263,5.16391,7.58057,1.11782,13.95593,9.75358,6.3231
84,58,Ce,8.347071,-0.745712,141.909249884,12.59973,15.841780000000002,1.30353,1.41679,-12.089530000000002,-6.5888599999999995,7.17159,8.89052,-5.5467200000000005,10.49349,7.55708,6.02696
83,59,Pr,8.33631,2.1625050000000003,141.91005044,15.24202,14.04955,0.30679,-2.6454299999999997,-8.144810000000001,-7.66616,5.84315,5.64353,-12.47401,14.99942,8.02444,9.085139999999999
82,60,Nd,8.34603,-4.807936,141.907728895,17.8337,12.451830000000001,-0.8039700000000001,-6.96351,-7.80603,-13.49838,9.82867,7.223310000000001,-18.990470000000002,9.44891,3.73287,6.64428
81,61,Pm,8.306662000000001,-2.155574,141.912890428,19.070970000000003,11.0319,-0.43304000000000004,-9.82857,-2.41537,-13.27945,8.69044,4.23838,-24.58253,13.827670000000001,5.73595,9.32316
80,62,Sm,8.285972,-7.673,141.915204532,19.67317,9.3055,0.60692,-12.026950000000001,-2.08281,-17.13216,11.12388,5.7525200000000005,-28.867,9.938049999999999,3.37807,8.67387
79,63,Eu,8.226427,-4.353955,141.923441836,20.47017,7.6777,1.2021,-14.753950000000001,1.92048,-16.16056,9.45916,2.66853,-34.063,14.85327,5.9308000000000005,11.83341
78,64,Gd,8.190256,-10.4,141.928116,21.31988,6.08152,2.11333,-16.84,1.6854200000000001,-20.490000000000002,11.806610000000001,4.3228599999999995,-38.93,10.73723,3.30258,11.067110000000001
77,65,Tb,8.111507,-6.44,141.939280859,22.21988,4.1515200000000005,2.76524,-19.309,6.077140000000001,-19.248,10.09,0.62426,,15.93356,5.936,14.48493
76,66,Dy,8.061,-12.869,141.946194,23.432000000000002,2.915,3.2560000000000002,-22.09,5.816,-23.826,12.808,2.868,,11.074,2.875,13.158
75,67,Ho,7.965,-9.221,141.96001,24.134,1.346,3.993,,10.001,,10.957,-0.843,,16.29,5.255,16.526
74,68,Er,7.894,,141.969909,,-0.223,4.477,,10.064,,,0.9540000000000001,,11.94,,15.258000000000001
91,52,Te,8.068,10.353,142.95676,5.933,,-4.263,19.925,,6.421,1.979,,33.659,9.543000000000001,8.525,
90,53,I,8.135,9.572000000000001,142.945646,6.846,26.099,-3.267,17.045,,6.5280000000000005,3.932,11.55,27.541,10.567,10.81,-1.045
89,54,Xe,8.196885,7.4726360000000005,142.935369553,8.14821,24.294,-2.42272,13.73432,-21.122,2.2403600000000004,3.04455,12.721860000000001,21.4038,10.43459,8.2674,2.01976
88,55,Cs,8.24367,6.261688,142.927347348,9.340620000000001,22.326790000000003,-1.62947,10.49601,-20.1945,2.09544,5.23228,9.73484,15.39274,11.232600000000001,10.175,1.57711
87,56,Ba,8.281986999999999,4.234318,142.92062515,10.3472,20.31784,-0.71754,7.6694700000000005,-15.996530000000002,-1.98429,4.16625,10.711620000000002,10.065040000000002,11.25113,7.97696,4.69566
86,57,La,8.306127,3.435156,142.916079422,11.38251,18.27193,0.10449,4.89673,-14.94594,-1.70964,6.21861,7.61822,4.789140000000001,12.27192,9.96189,4.52499
85,58,Ce,8.324678,1.461575,142.91239163,12.31639,16.451990000000002,0.8821599999999999,2.39556,-11.053379999999999,-5.89051,5.1448,8.871410000000001,-2.08952,12.035770000000001,7.57326,7.30908
84,59,Pr,8.329428,0.933988,142.910822564,13.19524,14.71455,1.73305,-0.1076,-10.33299,-5.18958,7.3520900000000005,5.82403,-8.82695,13.07548,9.8719,6.89403
83,60,Nd,8.330487999999999,-1.0415830000000001,142.909819887,15.95224,13.147260000000001,0.52071,-4.48508,-6.75802,-10.931510000000001,6.12357,7.50373,-15.77093,12.724219999999999,5.54991,9.72026
82,61,Pm,8.317733,-3.443499,142.910938073,18.580360000000002,11.522950000000002,-0.56677,-8.71935,-6.462149999999999,-12.0455,9.88992,4.29964,-22.54147,11.94279,6.16232,7.37384
81,62,Sm,8.288182,-5.275850999999999,142.914634821,19.72588,9.90246,0.07187,-11.28585,-0.85614,-16.275,8.602,5.66408,-27.348209999999998,11.71658,3.56062,10.388160000000001
80,63,Eu,8.245816999999999,-6.01,142.920298681,20.45831,8.29632,0.83427,-13.822120000000002,-0.38823,-15.353100000000001,10.99915,2.5438,-32.194,12.403410000000001,6.07869,9.61881
79,64,Gd,8.198317999999999,-7.812117000000001,142.926750682,21.14971,6.87533,1.724,-16.06236,3.4661999999999997,-19.7431,9.3431,4.2068,-36.971000000000004,12.40513,3.61869,12.87104
78,65,Tb,8.138217,-8.250242,142.935137335,22.02098,5.0715,2.5539400000000003,-18.372,3.6053200000000003,-18.371,11.93099,0.74864,,13.51585,6.22714,12.21315
77,66,Dy,8.075052,-10.121,142.943994335,22.929000000000002,3.52266,3.0380000000000003,-20.909,7.501600000000001,-22.990000000000002,10.121,2.8984,,13.0827,3.17739,15.25973
76,67,Ho,7.9990000000000006,-10.788,142.95486,23.826,2.085,3.658,,7.223,-22.089000000000002,12.869,-0.783,,14.046000000000001,5.647,14.081
75,68,Er,7.918,,142.966441,,0.456,3.9570000000000003,,11.571,,11.302,1.299,,13.815,2.863,17.216
91,53,I,8.098,11.592,143.95139,6.6530000000000005,,-3.766,17.991,,6.852,2.721,12.291,29.57,11.801,10.071,-0.524
90,54,Xe,8.172884,6.39906,143.938945079,7.78529,25.080000000000002,-2.72098,14.89483,-23.883,2.7319,4.74074,13.531,23.559580000000004,8.6085,7.91842,-0.739
89,55,Cs,8.211889,8.495768,143.932075404,8.89944,23.079310000000003,-2.09006,11.578299999999999,-19.93,2.5945300000000002,3.66716,10.357450000000002,17.47916,12.66909,9.790000000000001,2.30171
88,56,Ba,8.265454,3.08253,143.922954821,10.06749,21.11542,-1.20559,8.66475,-18.85322,-1.6669200000000002,5.90124,11.38058,11.98084,9.45823,7.57446,2.07658
87,57,La,8.281428,5.582219,143.919645589,10.96806,18.913040000000002,-0.22446000000000002,5.90086,-14.46311,-1.3143,4.7494499999999995,8.20143,6.56644,13.70342,9.74703,5.2742700000000005
86,58,Ce,8.31476,0.31864600000000004,143.91365283,12.04132,17.16755,0.41257,3.3160900000000004,-13.78364,-5.43494,6.896520000000001,9.54933,1.53366,10.30316,7.36382,4.94716
85,59,Pr,8.31154,2.99744,143.91331075,13.105680000000001,15.30423,1.1404400000000001,0.6655800000000001,-9.86797,-4.8196,5.75359,6.4328199999999995,-5.13138,14.49348,9.54645,7.827520000000001
84,60,Nd,8.326922000000001,-2.331863,143.910092865,13.940610000000001,13.79271,1.9032200000000001,-1.7824200000000001,-9.43026,-8.85862,7.81704,7.968680000000001,-11.98845,10.75033,7.13174,7.33136
83,61,Pm,8.305296,0.549442,143.912596224,16.41668,12.20656,0.84708,-5.79696,-5.63682,-9.97026,6.52676,4.70283,-19.04791,15.24469,7.64059,10.24595
82,62,Sm,8.303679,-6.346402,143.912006373,19.1217,10.5935,-0.13154,-10.20603,-5.25227,-15.79555,10.5197,6.29386,-25.39545,9.88731,3.42144,7.8735
81,63,Eu,8.254173000000002,-3.85963,143.918819517,20.4483,9.05503,0.16966,-13.250950000000001,0.05255,-15.45915,9.44915,3.3909499999999997,-31.009619999999998,14.07814,5.17883,10.55019
80,64,Gd,8.221937,-9.391323,143.922963,20.942619999999998,7.35098,1.27152,-15.18942,0.46868000000000004,-19.41164,11.59952,4.80717,-35.152,10.26477,3.03018,9.82081
79,65,Tb,8.151287,-5.798098,143.933045,21.9513,5.63265,2.1928400000000003,-17.75867,4.58415,-18.270560000000003,10.02031,1.4258499999999998,-40.109,15.30214,5.7201,13.203850000000001
78,66,Dy,8.105589,-11.960569,143.939269514,22.593,4.18851,2.78727,-19.962,4.37225,-22.594,12.47246,3.43987,,10.70024,2.83481,12.300540000000002
77,67,Ho,8.017097,-8.002,143.952109714,23.502,2.62794,3.4478400000000002,-22.35,8.520700000000001,-21.421,10.633000000000001,-0.27046,,16.221,5.6370000000000005,15.57773
76,68,Er,7.956,-14.349,143.9607,24.721,1.066,3.797,,8.272,,13.419,1.849,,11.354000000000001,2.621,14.421000000000001
75,69,Tm,7.851,,143.976104,,-0.41300000000000003,4.575,,12.5,,,-1.712,,16.481,,17.752
92,53,I,8.068,10.554,144.95605,6.4510000000000005,,-4.2540000000000004,19.115000000000002,,7.862,3.731,,31.896,10.049,10.295,
91,54,Xe,8.135087,8.561086,144.944719634,7.43309,25.793,-3.431,16.022850000000002,,3.70671,2.69235,13.502,25.57369,9.848,8.14071,0.523
90,55,Cs,8.188733000000001,7.461761000000001,144.93552893,8.521540000000002,24.002,-2.55267,12.780899999999999,-22.063,3.64139,4.85438,10.47109,19.57152,10.85926,10.039280000000002,0.36197
89,56,Ba,8.234798000000001,5.319141,144.9275184,9.72161,21.891240000000003,-1.74379,9.55085,-17.93285,-0.73784,3.82037,11.533790000000002,13.915780000000002,10.87014,7.862430000000001,3.3598600000000003
88,57,La,8.266086999999999,4.231705,144.921808066,10.80644,19.737750000000002,-0.78271,6.79062,-16.85293,-0.47476,6.056979999999999,8.35717,8.43216,11.81269,9.871,3.3256300000000003
87,58,Ce,8.289875,2.5589180000000002,144.917265144,11.60298,17.70777,0.24069000000000002,4.36493,-12.588870000000002,-4.38782,4.70647,9.50634,3.5843000000000003,11.815299999999999,7.8212600000000005,6.421640000000001
86,59,Pr,8.302127,1.806012,144.914518033,12.700330000000001,16.03237,0.88078,1.64153,-12.06526,-3.9493000000000005,6.94674,6.48304,-1.63443,12.691540000000002,9.7713,6.04469
85,60,Nd,8.309187,-0.164478,144.912579199,13.57235,14.40322,1.57605,-0.78063,-8.28905,-8.08718,5.755310000000001,7.97041,-8.50563,12.347100000000001,7.21958,8.747639999999999
84,61,Pm,8.302657,-0.6161559999999999,144.912755773,14.44946,12.77717,2.3232500000000003,-3.27597,-7.80593,-7.37326,7.9227,4.80849,-14.879059999999999,13.44557,9.54656,8.1664
83,62,Sm,8.293013,-2.65981,144.913417244,17.276799999999998,11.227020000000001,1.1164,-7.7250000000000005,-4.19233,-13.1035,6.7571,6.5241999999999996,-22.408720000000002,13.02014,5.35478,10.94506
82,63,Eu,8.269274,-5.065187,144.916272668,19.89284,9.608799999999999,0.1065,-11.603100000000001,-3.86438,-14.30332,10.44369,3.31494,-28.8714,12.236450000000001,5.85902,8.796940000000001
81,64,Gd,8.228946,-6.537909,144.92171037,20.837650000000004,7.9871099999999995,0.58267,-14.68372,1.75024,-18.629459999999998,9.23813,4.59616,-33.686,12.02579,3.2512,11.70655
80,65,Tb,8.178461,-8.145812,144.928729105,22.11186,6.72505,1.1123,-17.268310000000003,1.94175,-17.889650000000003,12.09155,1.9178800000000003,-38.806,12.553700000000001,5.43516,10.57146
79,66,Dy,8.116888,-9.122493,144.937473994,22.21629,4.58924,2.5567100000000003,-19.002,6.227930000000001,-21.704400000000003,9.74383,3.16339,,12.88739,3.18097,14.36332
78,67,Ho,8.048578000000001,-9.88,144.947267394,23.215,3.2788600000000003,2.99582,-21.537,5.95911,-20.584,12.58191,-0.16101,,13.75964,5.863,13.08581
77,68,Er,7.9750000000000005,-11.657,144.957874,24.123,1.649,3.717,,10.041,-25.052,10.704,1.92,,13.518,2.874,16.526
76,69,Tm,7.889,,144.970389,,0.113,4.357,,9.738,,13.395,-1.7361,,14.388,5.311,15.314
92,54,Xe,8.110415,7.355429,145.948518248,7.22528,,-4.01,16.99214,,4.02815,4.53293,14.305,27.68045,8.036,7.54,-2.031
91,55,Cs,8.155436,9.636714,145.94062187,8.18165,24.608,-2.9653,13.73991,-21.66,4.1344899999999996,3.32727,11.106010000000001,21.370630000000002,12.27273,9.75656,0.966
90,56,Ba,8.216082,4.103197,145.930276431,9.322600000000001,22.652730000000002,-2.14236,10.6883,-20.74273,-0.18309,5.50223,12.18164,15.97878,9.03507,7.59248,0.90219
89,57,La,8.238828,6.585107,145.925871468,10.34327,20.35687,-0.96065,7.63072,-16.28484,-0.05458,4.28628,8.823080000000001,10.40403,13.42764,9.750969999999999,4.27163
88,58,Ce,8.278573,1.045616,145.918802065,11.34615,18.44621,-0.21803999999999998,5.29048,-15.40818,-4.08077,6.63968,10.08904,5.36092,9.92507,7.400180000000001,3.94821
87,59,Pr,8.280376,4.244861,145.917679549,12.073120000000001,16.409299999999998,0.91831,2.7733000000000003,-11.13466,-3.32037,5.12638,6.90295,0.43654000000000004,14.46167,9.789719999999999,7.13691
86,60,Nd,8.304092,-1.471558,145.913122503,13.320540000000001,15.071940000000001,1.1824100000000002,0.07044,-11.14782,-7.72971,7.56523,8.5889,-4.84008,10.535459999999999,7.006430000000001,6.32721
85,61,Pm,8.288654000000001,1.542,145.914702286,14.180850000000001,13.28173,1.90825,-2.33677,-7.11734,-6.87431,6.25815,5.31133,-11.690700000000001,15.00445,9.41198,9.260340000000001
84,62,Sm,8.293857000000001,-3.878768,145.913046881,15.17341,11.826290000000002,2.52876,-4.91053,-6.85333,-11.076120000000001,8.41631,7.017810000000001,-18.44139,11.13059,6.828399999999999,8.652330000000001
83,63,Eu,8.261932000000002,-1.031758,145.917210909,17.64104,10.27939,1.5995899999999998,-9.35393,-3.13904,-12.262540000000001,7.19735,3.7551900000000002,-25.87932,15.5588,7.26367,11.489510000000001
82,64,Gd,8.249506,-8.322173000000001,145.918318548,20.46891,8.69819,0.47576999999999997,-13.53086,-2.72344,-17.76869,11.230780000000001,5.38325,-31.76377,10.24416,3.0195700000000003,9.077770000000001
81,65,Tb,8.187146,-5.208691,145.927252768,21.53806,6.7224200000000005,1.12494,-16.525389999999998,2.93893,-17.59233,9.446520000000001,2.1262600000000003,-36.708,14.706700000000001,5.33175,12.12409
80,66,Dy,8.146112,-11.316699000000002,145.932844529,22.127470000000002,5.37336,1.97968,-18.23291,3.08243,-21.506130000000002,12.38364,3.45548,,10.52407,2.72832,11.322780000000002
79,67,Ho,8.063242,-6.916206,145.944993506,22.771340000000002,3.4479800000000003,2.89638,-20.183,7.86122,-20.069,10.18943,0.28458999999999995,,16.04267,5.79478,14.827370000000002
78,68,Er,8.010512,-13.267,145.952418359,23.857,2.32987,3.373,,6.63162,-24.811,13.153,2.49088,,10.99831,2.59,13.49333
77,69,Tm,7.914000000000001,,145.966661,24.939,1.024,3.77,,10.776,,11.544,-0.8957,,16.263,5.069,16.639
93,54,Xe,8.072000000000001,9.56,146.954525,7.009,,-4.507,17.904,,4.8790000000000004,2.476,,29.654,9.290000000000001,7.784,
92,55,Cs,8.1318,8.343965,146.944261515,8.00828,25.559,-3.715,14.75833,,4.9557,4.681010000000001,11.25409,23.524,10.28407,9.81628,-0.994
91,56,Ba,8.18324,6.414361,146.9353039,8.89049,23.34864,-2.4860700000000002,11.74986,-19.59806,0.71494,3.3882600000000003,12.24263,17.882720000000003,10.501190000000001,7.87138,2.25467
90,57,La,8.221553,5.335501000000001,146.9284178,9.98571,21.201919999999998,-1.4278,8.76568,-18.65699,0.88568,5.69942,9.02027,12.36387,11.54859,9.95279,2.23936
89,58,Ce,8.252527,3.430176,146.922689903,11.089500000000001,19.07566,-0.50161,6.13286,-14.355780000000001,-3.4042,4.44982,10.25258,7.25246,11.53223,7.69982,5.39963
88,59,Pr,8.270539000000001,2.702681,146.919007458,11.96076,17.18669,0.30252999999999997,3.59819,-13.68275,-2.58952,6.83438,7.09765,2.10069,12.33376,9.85186,5.05199
87,60,Nd,8.283603,0.895512,146.91610601,12.85743,15.65767,1.03501,1.11961,-9.80033,-6.76376,5.2922,8.75471,-2.7898,12.19,7.46782,7.931520000000001
86,61,Pm,8.284372,0.224094,146.915144638,13.91742,13.99426,1.60107,-1.4975,-9.65023,-6.11727,7.65927,5.40536,-8.29959,13.1005,9.56975,7.35466
85,62,Sm,8.280575,-1.721598,146.914904064,14.757670000000001,12.41234,2.31096,-3.90941,-5.62946,-10.22013,6.34136,7.101020000000001,-15.07032,12.71193,7.01379,10.128
84,63,Eu,8.263541,-2.1878110000000004,146.916752276,15.695879999999999,10.85522,2.99098,-6.802090000000001,-5.3794200000000005,-9.53029,8.49853,3.8374200000000003,-21.78766,13.81737,9.28483,9.51774
83,64,Gd,8.243336,-4.61428,146.919100987,18.573259999999998,9.28357,1.73529,-11.16091,-1.64961,-15.66465,7.34248,5.52837,-28.74914,13.34537,5.12624,12.25499
82,65,Tb,8.206624,-6.546628,146.92405462,20.49689,7.3291,1.07372,-14.98557,-0.9140900000000001,-16.259059999999998,11.050370000000001,1.9458499999999999,-34.768260000000005,12.894459999999999,5.880890000000001,10.522870000000001
81,66,Dy,8.156767,-8.438945,146.931082715,22.09607,5.84766,1.61035,-17.58823,4.600770000000001,-21.029139999999998,9.71244,3.7214,,12.90318,3.0362,13.20987
80,67,Ho,8.094037,-9.149286,146.940142295,22.779619999999998,3.94662,2.23718,-19.78269,4.71755,-19.506400000000003,12.590190000000002,0.49114,,13.19631,5.67705,12.25749
79,68,Er,8.026475000000001,-10.633406,146.949964458,23.51,2.94315,3.13622,,8.65814,-23.624,10.35711,2.65856,,13.2231,2.8657600000000003,15.608680000000001
78,69,Tm,7.948817,,146.96137989,24.534,1.43224,3.648,,7.974850000000001,,12.99,-1.05864,,13.977,5.497,14.28151
94,54,Xe,8.047,8.311,147.958561,6.788,,,18.994,,5.249,4.312,,31.798000000000002,,7.203,
93,55,Cs,8.097546000000001,10.682793,147.949639029,7.7432,,-4.056,15.79779,,5.281770000000001,3.06219,11.84,25.62448,11.754809999999999,9.44644,-0.325
92,56,Ba,8.164441,5.115,147.938170578,8.789280000000002,24.21673,-3.14636,12.80467,-22.523,1.0133400000000001,5.401020000000001,12.96264,19.814259999999997,8.42744,7.32473,-0.454
91,57,La,8.193716,7.689672,147.9326794,9.80109,21.9763,-1.8623,9.826690000000001,-18.07764,1.23384,4.10166,9.73368,14.156979999999999,12.949160000000001,9.6715,2.99208
90,58,Ce,8.240387,2.137016,147.924424196,10.90565,20.029259999999997,-1.0562,7.00959,-17.42335,-3.02566,6.45583,11.00899,8.93786,9.362680000000001,7.30096,2.76417
89,59,Pr,8.249540000000001,4.872572,147.922130015,11.99705,18.063080000000003,-0.11069,4.33029,-13.146,-2.45999,5.16267,7.8105,3.76391,13.810770000000002,9.39565,5.94629
88,60,Nd,8.277177,-0.54228,147.916899093,12.62476,16.35055,0.59896,1.92827,-12.68308,-6.43705,7.332560000000001,9.2529,-1.13867,9.98382,7.082,5.30543
87,61,Pm,8.268226,2.470548,147.917481255,13.55404,14.76265,1.4598900000000001,-0.56638,-8.71062,-5.670680000000001,5.89477,6.00794,-6.32863,14.770959999999999,9.430290000000001,8.40663
86,62,Sm,8.279633,-3.036933,147.914829012,14.48259,12.98834,1.98678,-3.06694,-8.47849,-9.86283,8.14123,7.58297,-11.476709999999999,10.828850000000001,6.795260000000001,7.74209
85,63,Eu,8.253827,-0.030003000000000002,147.918089294,15.32442,11.42296,2.69185,-5.76225,-4.54604,-9.0137,6.82589,4.32195,-18.308169999999997,15.40778,9.216040000000001,10.614540000000002
84,64,Gd,8.248338,-5.732246,147.918121503,16.32618,9.850959999999999,3.27129,-8.409780000000001,-4.29195,-13.59798,8.9837,6.01354,-24.79034,11.55902,6.58623,10.02839
83,65,Tb,8.204321,-2.6775320000000002,147.924275323,18.91611,7.9974799999999995,2.65714,-12.54592,-0.2813,-14.412360000000001,7.86573,2.46911,-31.77205,16.25951,7.25329,13.10083
82,66,Dy,8.180943000000001,-9.868393000000001,147.927149772,21.44727,6.35171,1.47504,-16.38056,0.20842,-20.17378,11.73483,4.40586,-37.529,10.614870000000002,3.39292,10.71317
81,67,Ho,8.108979,-6.512169,147.937743928,22.89557,4.80549,1.95211,-19.22613,5.46254,-19.45467,10.30538,1.08409,,15.27457,5.1155,14.04365
80,68,Er,8.059692,-12.713962,147.944735029,23.29961,3.5020100000000003,2.6661799999999998,-21.149,5.4280800000000005,-23.57591,12.9425,3.01087,,10.470040000000001,2.50517,12.41001
79,69,Tm,7.968500000000001,-8.435,147.958384029,23.852,2.10475,3.41957,,9.70309,,10.86194,-0.5538099999999999,,16.26779,5.339,16.00148
78,70,Yb,7.906000000000001,,147.967439,,0.586,3.852,,8.988,,,1.645,,11.436,2.116,14.556000000000001
94,55,Cs,8.073,9.870000000000001,148.953569,7.473,,-4.736,16.97,,6.272,4.4110000000000005,11.939,27.789,9.82,9.569,
93,56,Ba,8.133793,7.0996049999999995,148.942973,8.99891,25.339000000000002,-4.0519,13.5496,-21.809,1.51711,3.59789,13.49834,21.25516,9.51056,7.05412,0.48104
92,57,La,8.176191,6.45,148.93535126,9.68416,22.87779,-2.59041,10.819450000000002,-20.597939999999998,2.10718,5.5825000000000005,9.91515,15.84434,10.75492,9.59123,0.7368600000000001
