N,Z,element,be_per_a,beta_decay_energy,atomic_mass,s2n,s2p,qa,q2b,qep,qbn,s1n,s1p,q4b,qda,qpa,qna
49,44,Ru,8.5314627,-8.2049136,92.917104442,25.1195266,9.585831200000001,-4.626695,-18.2349136,2.3028928,-22.2889461,10.9868305,5.5799913,,9.4807412,-1.6279718,8.6021932
48,45,Rh,8.4348255,-10.03,92.925912778,26.585,7.6030942999999995,-4.0418688000000005,-22.612000000000002,2.6249224,-22.3040324,14.0840324,1.9995699,,9.9388302,0.7360467,7.359288800000001
47,46,Pd,8.3185637,-12.582,92.936680426,28.955000000000002,5.319919,-3.0373015,,8.0304301,-29.523,12.274032400000001,3.2716854,,10.299,-2.484,11.5483937
46,47,Ag,8.175,,92.950188,,2.408,-3.174,,9.311,,16.941,-1.091,,10.481,-1.826,10.881
60,34,Se,8.18,10.846,93.96049,6.222,,-10.758000000000001,24.544,,8.016,4.015,,42.042,4.287,4.5600000000000005,
59,35,Br,8.287,13.698,93.948846,7.559,31.848,-9.084,20.913,,8.415000000000001,2.831,14.079,34.702,9.785,7.795,-5.5040000000000004
58,36,Kr,8.424331800000001,7.215011400000001,93.934140452,8.7210874,29.202,-7.972473,17.497941100000002,-27.777,3.2008023,5.2830954000000006,15.7465158,25.921551700000002,5.595839700000001,4.6235767,-5.1212479
57,37,Rb,8.4927644,10.2829297,93.926394819,9.932977800000002,26.9079209,-6.987401,13.7886814,-22.961527200000003,3.4517343,4.0142091,11.7157599,17.806271799999998,10.917344400000001,7.2752377,-1.8090877
56,38,Sr,8.5938344,3.5057517,93.915355641,12.1209863,24.6543344,-6.3113773,8.4236106,-21.9986895,-2.6898836000000004,6.8311953999999995,13.514791800000001,9.5683584,6.637535700000001,3.7633829000000003,-2.2253449
55,39,Y,8.622806800000001,4.917858900000001,93.911592062,13.6776143,22.1569652,-5.410815700000001,4.0175904000000005,-17.0205435,-3.300763,6.1956353,9.5546001,1.8068590999999998,11.2267051,6.164532100000001,1.0399781000000001
54,40,Zr,8.666801600000001,-0.9002684000000001,93.906312523,14.9529438,18.979902900000003,-3.7433025,1.1447478000000002,-14.472459,-8.127809599999999,8.2186219,10.3311472,-4.6857293,8.2579699,3.9460446000000005,2.0290203
53,41,Nb,8.648901400000002,2.0450163,93.907279001,16.0584089,16.1305108,-2.2970667,-2.2107313,-9.4308787,-7.6333021,7.2275412,6.536006500000001,-13.461439700000001,12.8007678,6.3905841,5.6286601
52,42,Mo,8.6623341,-4.255747599999999,93.905083586,17.748128400000002,14.532997700000001,-2.0664479,-5.830477200000001,-8.581022800000001,-12.8792813,9.6783184,8.4902105,-22.311798800000002,8.750018,3.0880034000000003,5.1279148
51,43,Tc,8.608737300000001,-1.5747296,93.909652319,21.375264899999998,12.2829835,-3.9217168000000004,-11.2507084,-4.2344629000000005,-15.0129266,8.6235337,4.6402238,-31.756,13.361062400000002,2.9145576,8.126098
50,44,Ru,8.583662,-9.6759789,93.91134286,24.425027600000004,10.3529572,-4.8360038,-16.4813216,-3.0654943,-21.6431107,13.438197,6.2664572,-42.144,7.0529078,-1.7328896,5.2716341
49,45,Rh,8.4724033,-6.805342800000001,93.92173045,26.0511642,8.5598625,-4.607843,-20.505,3.4095217,-21.9971318,11.967131799999999,2.9798712000000003,,12.1043945,0.1962646,8.7254362
48,46,Pd,8.3916832,-13.700000000000001,93.929036286,27.465821499999997,6.379011900000001,-3.6433953000000003,-25.662,3.8254715999999997,-27.774,15.191789000000002,4.379442,,7.6076217,-2.669,7.7839544
47,47,Ag,8.238,-11.962,93.943744,31.015,3.981,-3.193,,9.321,,14.074,0.709,,13.088000000000001,-1.369,11.814
46,48,Cd,8.102,,93.956586,,0.23900000000000002,-3.1550000000000002,,11.253,,,1.329,,7.801,,11.376
61,34,Se,8.112,13.39,94.9673,5.743,,,25.699,,9.118,1.728,,44.657000000000004,,4.784,
60,35,Br,8.245000000000001,12.309000000000001,94.952925,7.102,,-9.775,22.04,,9.426,4.272,14.336,37.358000000000004,7.721,7.738,-7.824
59,36,Kr,8.3659963,9.731386800000001,94.939710922,8.1655541,29.877,-8.0037065,18.958364000000003,-26.645,4.3325528,2.8824586,15.798,29.5010199,7.4421216999999995,4.9379473,-3.789
58,37,Rb,8.460196700000001,9.2269772,94.929263849,9.413043100000001,27.578014200000002,-7.2079217,15.31763,-25.53,4.884095599999999,5.398834,11.831498400000001,20.8959644,8.9565023,7.7430766,-4.0110925
57,38,Sr,8.5490875,6.0906528,94.919358282,11.174076999999999,25.5592241,-6.5682265,10.5426559,-21.0584756,-0.8371299000000001,4.3428816,13.843464200000001,12.594588,8.2134228,4.5192203,-0.7015536
56,39,Y,8.6049644,4.4520031,94.912819697,13.123417900000002,23.1659791,-5.8878045000000006,5.578334300000001,-19.934117,-2.0099237000000003,6.9277826,9.651187400000001,4.8134177000000005,9.588713400000001,6.5234887,-0.7890854
55,40,Zr,8.6435924,1.1263312,94.908040276,14.6805488,20.1520388,-4.4329066,2.0519321,-14.1031905,-7.362195300000001,6.4619268000000005,10.597438700000001,-2.2021816,9.278022100000001,4.0206093,2.8538326
54,41,Nb,8.647213299999999,0.9256009000000001,94.90683111,15.7160677,17.1370583,-2.8598664,-0.7649167,-11.72377,-6.4435103,8.4885265,6.8059111,-8.4456551,11.0465631,6.5368075,3.6766251000000003
53,42,Mo,8.6487212,-1.6905175,94.905837436,17.0474295,15.1677869,-2.2411963,-4.2541136999999996,-7.7315119999999995,-11.6248587,7.3691111000000005,8.6317804,-17.7459595,10.2117746,3.6054731,6.393553600000001
52,43,Tc,8.6226911,-2.5635961000000003,94.907652281,18.557874899999998,13.3864571,-1.8082432,-7.6807384,-6.9412629,-11.5090708,9.9343412,4.8962466000000004,-26.115000000000002,11.4965311,5.6512874,6.0783376
51,44,Ru,8.587470600000001,-5.1171423,94.910404415,22.383671600000003,11.2286219,-3.6738405,-13.4918458,-2.3326505,-18.6214535,8.945474599999999,6.5883981,-36.402,10.8591644,0.3319995,8.997230600000002
50,45,Rh,8.5253707,-8.374703499999999,94.915897893,25.471443,9.3124425,-4.778875,-18.435,-1.4712558,-20.309654,13.5043112,3.0459853,,9.5869138,0.8246495,6.2314887
49,46,Pd,8.4289807,-10.06,94.924888506,27.1267395,7.3271318,-4.1509961,-22.91,5.3287182,-25.635,11.9349504,4.347260599999999,,9.756703700000001,-2.1027625,9.981700000000002
48,47,Ag,8.315,-12.85,94.935688,29.649,5.472,-3.761,,5.713,-27.537,15.575000000000001,1.093,,9.787,-0.263,8.74
47,48,Cd,8.171,,94.949483,,2.652,-3.311,,11.757,,14.687000000000001,1.943,,10.054,-4.662,13.370000000000001
61,35,Br,8.184000000000001,14.872,95.95898,6.703,,-10.255,23.144000000000002,,9.878,2.431,15.039,40.12,9.304,7.514,
60,36,Kr,8.3308721,8.2726693,95.943014473,7.876537900000001,30.856,-8.783,19.836566299999998,-29.911,4.7373075,4.9940793,16.521,32.3571784,5.279,4.6726087,-6.575
59,37,Rb,8.4088963,11.563897,95.934133398,8.9341958,28.283,-7.546454300000001,16.975635,-24.793,5.6916154,3.5353618,12.4844016,24.248479500000002,10.7042359,7.6457067,-2.8177136000000003
58,38,Sr,8.5212041,5.411738000000001,95.921719045,10.2151631,26.1484102,-6.5738352,12.520612100000001,-24.0482986,0.2183712,5.872281500000001,14.3169118,15.8766415,6.355350400000001,4.5657075,-3.1358433
57,39,Y,8.5694269,7.1088741,95.915909305,12.1211494,24.345136800000002,-5.9824522,7.2728444,-19.7286498,-0.7413637,5.1933668,10.501672600000001,7.4916623,11.226542,6.6199128,-0.06368359999999999
56,40,Zr,8.6353283,0.16397040000000002,95.908277615,14.312164600000001,21.1710812,-4.9964051000000005,3.3560294,-17.610546600000003,-6.7239065,7.8502378,11.5198939,0.6415251,7.6234196,3.6523506,0.29338580000000003
55,41,Nb,8.6288868,3.1920590000000004,95.908101586,15.3764034,17.829299900000002,-3.2112518,0.2188179,-11.6838642,-5.962276,6.8878769,7.231861100000001,-5.9150982,12.3773082,6.383252499999999,4.2707272000000005
54,42,Mo,8.653988,-2.9732411,95.90467477,16.5234461,16.1035,-2.7607814,-2.7145043,-10.4239201,-10.844852600000001,9.154335,9.297588900000001,-12.611469800000002,8.2849807,3.2820058,3.9735405000000004
53,43,Tc,8.6148673,0.2587369,95.907866675,17.8059526,14.0305273,-1.7932738,-6.133916,-6.3243478,-10.4352076,7.8716114,5.3987469,-21.3100028,13.303238100000002,5.849486,7.0375939
52,44,Ru,8.609413,-6.3926529,95.90758891,19.639419099999998,12.244247900000001,-1.6967139,-9.8969656,-5.6574838000000005,-15.8110867,10.693944400000001,7.3480013,-30.509,8.7887537,2.3897862,6.3730961
51,45,Rh,8.5346735,-3.5043127,95.914451705,22.922745,10.1073426,-3.1869451,-15.1760868,-0.9553484,-17.7931374,9.4184338,3.5189445,-41.598,13.606677,2.3930462,9.5647861
50,46,Pd,8.490020699999999,-11.6717741,95.918213739,26.2237751,8.1777595,-4.3071247,-20.612000000000002,-0.0146319,-24.349,14.2888247,5.1317742,,7.435010800000001,-2.3075548,6.6797059
49,47,Ag,8.3602903,-8.94,95.930743903,28.252,6.1819642,-3.9374661,-26.422,6.5399999,-25.527,12.677,1.8347036,,12.301442100000001,-0.6657807,10.1465663
48,48,Cd,8.259,-17.482,95.940341,31.274,4.047,-3.217,,7.105,,16.587,2.955,,7.541,-4.308,9.057
47,49,In,8.069,,95.959109,,0.265,-2.985,,14.527000000000001,,,-1.677,,13.061,,13.956
62,35,Br,8.14,13.423,96.963499,6.293,,,24.519000000000002,,11.01,3.862,,42.115,7.17,7.667,
61,36,Kr,8.2698645,11.095646,96.949088782,7.4072143,31.542,-8.988,21.1571755,,5.8595343,2.4131350000000005,16.503,35.5131943,7.1370000000000005,5.09,-4.974
60,37,Rb,8.3761872,10.0615295,96.937177117,8.7714735,29.247,-8.0538253,17.5963102,-27.598,6.3277852999999995,5.2361117,12.726434,27.0836521,8.3505829,7.692690499999999,-5.223
59,38,Sr,8.471848900000001,7.534780700000001,96.926375621,9.6060258,26.9996958,-6.8695875,14.356018899999999,-22.787963500000004,1.6779938,3.7337442000000003,14.515294200000001,18.964026399999998,8.0204401,4.8461724,-1.586492
58,39,Y,8.5414616,6.8212382,96.918286702,11.050153700000001,24.8030897,-5.9204705,9.487341899999999,-22.0500749,1.2520872,5.8567869,10.486177900000001,11.108981700000001,9.7126367,7.5943213,-1.9062613
57,40,Zr,8.6037182,2.6661038,96.910963802,13.4193888,22.397350600000003,-5.2757651999999995,4.608007499999999,-17.307416099999998,-5.4051806,5.569151,11.8956781,3.1838713,8.9820513,4.2788349,1.5554301000000001
56,41,Nb,8.6231384,1.9419038000000002,96.908101622,14.9591613,18.9728016,-3.8005572,1.6216397999999999,-14.5617818,-4.8792254,8.0712844,7.4529078,-3.0052325,10.7679506,6.53059,2.3950781
55,42,Mo,8.6350926,-0.320264,96.906016903,15.975464200000001,16.4627023,-2.8475886999999998,-1.4241362,-9.3948115,-9.7943703,6.821129200000001,9.2308411,-9.738848,9.9523781,3.6884178000000003,5.371033300000001
54,43,Tc,8.6237254,-1.1038722,96.90636072,17.3457177,15.0161071,-2.4365124000000002,-4.6268722,-8.9105772,-9.2153694,9.474106299999999,5.718518200000001,-16.3204095,11.198243000000002,6.0536981,4.7910288
53,44,Ru,8.6042799,-3.523,96.907545776,18.805441599999998,12.986634,-1.7384011000000001,-8.3147118,-4.6146459,-14.5041501,8.1114972,7.5878871,-25.3865373,10.6115977,2.9018227000000003,7.9399173
52,45,Rh,8.5598949,-4.7917118,96.911327872,20.399583900000003,11.1541515,-1.416364,-11.693537300000001,-4.0648871,-14.485462799999999,10.9811501,3.8061502000000003,-35.208,11.571001500000001,4.8500931000000005,7.207169700000001
51,46,Pd,8.5024303,-6.9018255,96.916471985,23.9825757,8.9260359,-3.0140450999999997,-17.0718255,0.9855616,-21.3655251,9.693751,5.4070913,,11.245571,-0.03417390000000001,10.424151900000002
50,47,Ag,8.4232121,-10.17,96.9238814,27.141000000000002,7.1413527000000006,-4.317133300000001,-23.514,1.4947342000000001,-23.404,14.4636996,2.0095785,,9.772693,0.0623088,7.6499985
49,48,Cd,8.310301299999999,-13.344,96.934799343,29.821,5.3460562000000005,-4.1771333,,8.1604215,-30.716,13.234,3.5113526000000004,,9.883000000000001,-3.468,11.0146558
48,49,In,8.165000000000001,,96.949125,,2.062,-3.415,,9.833,,17.371,-0.893,,10.377,-2.086,10.659
63,35,Br,8.078,16.07,97.969887,5.9830000000000005,,,26.319,,11.302,2.121,,44.239000000000004,,7.274,
62,36,Kr,8.234,10.249,97.952635,7.181,,-9.742,22.302,,6.328,4.768,17.409,37.162,4.8,4.594,-8.014
61,37,Rb,8.330729400000001,12.0532361,97.941632317,9.157437700000001,30.737000000000002,-9.144,17.9195952,-27.658,6.1402035,3.921326,14.234624900000002,29.155459800000003,9.4233362,6.6538232,-4.873
60,38,Sr,8.4457385,5.8663590999999995,97.928692636,9.6467767,27.918649000000002,-7.499524500000001,14.859369000000001,-26.287861000000003,1.6217482,5.913032500000001,15.192215000000001,21.6935918,5.642769400000001,4.3319739,-4.6170659
59,39,Y,8.497616200000001,8.9930098,97.922394841,10.1013978,25.5123389,-6.1508723000000005,11.235864600000001,-21.0585742,2.5766272,4.2446109,10.997044599999999,14.1434662,11.340307300000001,7.692591999999999,-0.7520383
58,40,Zr,8.5813984,2.2428547,97.912740448,11.9855336,22.941451700000002,-4.860952500000001,6.8342228,-19.9900545,-3.7502788000000002,6.4163826,12.4552738,6.9431139,7.7590355,4.790234900000001,-0.5180709000000001
57,41,Nb,8.5963016,4.5913680999999995,97.910332645,14.064418,19.7725684,-3.5980554000000002,2.9076017000000003,-14.698128500000001,-4.0512298,5.9931336,7.8768903,-0.34939370000000003,12.625054800000001,6.999383300000001,3.3297271999999998
56,42,Mo,8.635169099999999,-1.6837664,97.905403609,15.4637271,17.2550624,-3.2715647,0.10889109999999999,-12.468258400000002,-8.9628619,8.6425979,9.802154699999999,-6.7949949,8.1976571,3.5343464,3.1903622
55,43,Tc,8.6100047,1.7926575,97.907211206,16.7532018,15.4073256,-2.4880667,-3.2569953999999997,-8.1183882,-8.3829677,7.2790955,6.1764845,-13.3657891,13.0734825,6.1437137,6.0004599
54,44,Ru,8.620314,-5.0496529,97.905286709,18.2871224,14.0079242,-2.2357080000000003,-6.903886000000001,-7.969142,-13.6986252,10.1756252,8.289406000000001,-20.588446700000002,8.3075838,2.6605385999999998,5.1334032
53,45,Rh,8.5608038,-1.8542330999999999,97.910707734,19.6301224,11.931512399999999,-1.4418027,-10.108793799999999,-3.2397531,-13.4406841,8.6489723,4.343625299999999,-29.269000000000002,13.6159736,5.1465954,8.4925385
52,46,Pd,8.5338999,-8.2545607,97.912698335,21.280202000000003,9.8185425,-1.1622991,-13.6845607,-2.4893923,-18.4882765,11.586450999999999,6.0123923,,9.0775538,1.8836862,7.7831755000000005
51,47,Ag,8.4416866,-5.43,97.92155997,24.6974154,7.9566346999999995,-2.5837173,-19.16,2.2421684,-20.4037158,10.2337158,2.5495433,,13.8278018,1.7635434,10.9205939
50,48,Cd,8.3782953,-13.73,97.927389315,28.207,6.0309473,-3.9590601000000003,,2.8804567000000003,-28.318,14.9737158,4.0213688,,7.5860277,-2.866,7.975890400000001
49,49,In,8.23,,97.942129,31.959,3.973,-3.9290000000000003,,9.709,,14.588000000000001,0.461,,12.376,-1.986,11.646
63,36,Kr,8.175,12.721,98.958776,7.119,,-10.365,24.119,,7.898000000000001,2.351,17.639,39.217,6.311,4.674,
62,37,Rb,8.295301,11.3973767,98.94511919,8.744641600000001,31.699,-9.696,19.5225804,-30.36,7.2299204,4.8233157,14.290000000000001,31.2141938,7.0131556,6.8245868000000005,-7.265000000000001
61,38,Sr,8.4025235,8.1252037,98.932883604,10.0804888,29.672970300000003,-8.7845222,15.098143400000001,-25.687,1.6989028000000002,4.1674563,15.438345400000001,23.4515794,6.7114248,3.6998793,-3.7904430000000002
60,39,Y,8.4766938,6.972939800000001,98.924160839,10.6709118,26.702527999999997,-7.1783391000000005,11.6916134,-23.5635491,2.566709,6.4263009,11.510313,16.6841388,8.6477506,7.1385727,-3.6429773
59,40,Zr,8.539225,4.7186736,98.916675081,10.8226134,23.6139383,-4.9243017,8.353436,-18.4832528,-2.1633761,4.4062308,12.6168936,10.0087146,9.2095916,5.5773709,0.9479799000000001
58,41,Nb,8.5789859,3.6347623,98.911609377,12.875183300000002,20.7978312,-3.5523225000000003,4.992525400000001,-17.335567299999997,-2.2906816,6.8820497,8.3425574,3.2491778,11.312156100000001,7.9675714,1.6410443000000001
57,42,Mo,8.6077982,1.3577631,98.907707299,14.568041800000001,17.6113554,-2.7350817000000003,1.6552787000000002,-11.9773198,-7.6092104,5.9254439,9.734465,-3.7872448,10.343497600000001,4.4967794,5.115156
56,43,Tc,8.6136105,0.2975156,98.906249681,16.2460689,16.3030147,-2.9665136000000003,-1.7433476,-11.0922281,-7.1743159,8.9669734,6.500859999999999,-10.6153864,10.9276382,6.3310753,3.9213633
55,44,Ru,8.6087132,-2.0408632,98.905930284,17.6474567,14.6586265,-2.3384283,-5.4425235,-6.798375600000001,-12.5214844,7.4718315,8.482142,-17.694253,10.3098586,3.0603186,6.815906699999999
54,45,Rh,8.580195900000001,-3.4016603,98.908121241,19.1295936,12.938027400000001,-1.9880826999999999,-8.8720388,-6.4412789,-12.334854300000002,10.4806212,4.6486213,-24.208000000000002,11.2468496,5.3599186,5.8835287
53,46,Pd,8.5379332,-5.4703785,98.911773073,20.519645,10.6402393,-1.1500184999999998,-12.2517296,-1.246961,-17.187754700000003,8.933194,6.2966139000000005,-34.207,11.125509899999999,2.368926,9.5439259
52,47,Ag,8.474774400000001,-6.7813511,98.917645766,21.951092000000003,8.6928608,-0.7967822999999999,-15.336,-0.8262354000000001,-17.1473762,11.7173762,2.6804685,,11.804176600000002,4.3349918,8.6216515
51,48,Cd,8.3983734,-8.555,98.924925845,25.339741000000004,6.7032215,-2.3901348,-21.955000000000002,4.1008825,-24.096,10.366025200000001,4.153678200000001,,11.6837022,-0.5554312,11.898689899999999
50,49,In,8.304,-13.4,98.93411,30.129,5.05,-3.895,,4.401,,15.541,1.029,,10.069,-0.9400000000000001,8.782
49,50,Sn,8.161,,98.948495,,1.82,-3.345,,12.371,,,1.359,,10.124,-5.022,13.242
64,36,Kr,8.134,11.796,99.962995,6.492,,,25.348,,8.58,4.141,,41.903,4.291,4.3950000000000005,
63,37,Rb,8.2445085,13.551620400000001,99.950331532,8.0393678,32.794000000000004,-10.481,21.0553569,,8.1813246,3.2160520999999997,15.155000000000001,33.5253616,8.565,6.0216696,-6.619
62,38,Sr,8.3722012,7.5037365000000005,99.93578327,9.537752200000002,30.275000000000002,-9.160738799999999,16.5552314,-28.707,2.7549078,5.3702959,15.985325600000001,26.3755241,5.2624549,3.5656952000000004,-6.7476038
61,39,Y,8.4394151,9.0514949,99.927727678,11.175129499999999,27.5300307,-8.391806,12.4700047,-23.489062099999998,2.2241111,4.7488287,12.091685400000001,18.6997101,9.8119545,6.1234882,-3.1556943000000004
60,40,Zr,8.522106599999999,3.4185098,99.918010499,11.233614600000001,24.5282896,-5.879403900000001,9.820292799999999,-21.1431802,-2.1087102,6.8273838,13.0179766,12.854655300000001,6.6268187,4.606774000000001,-2.1456597000000004
59,41,Nb,8.548468300000001,6.401782900000001,99.914340578,12.409269700000001,22.0804402,-3.8861757,6.2297054,-16.436486400000003,-1.8924577,5.527220000000001,9.463546599999999,5.7998842999999995,12.2013187,8.0095024,1.9706112
58,42,Mo,8.6046626,-0.1720776,99.907467982,14.2196845,19.4892134,-3.1790846000000004,3.0343626,-15.865329599999999,-6.9364775000000005,8.2942406,11.1466559,-0.9803563000000001,8.0423905,4.2738232,2.3900664000000003
57,43,Tc,8.595118399999999,3.2064401,99.907652715,15.7313734,17.0742811,-2.8430366,-0.4298211,-10.9745784,-6.4668844,6.7644,7.339816,-7.8829817,12.8058362,6.3878045000000006,5.2282477
56,44,Ru,8.619359300000001,-3.6362612,99.90421046,17.145156,15.6893531,-2.8574178000000003,-4.0147189,-10.5462562,-11.714187599999999,9.673324500000001,9.1884931,-15.0327958,7.9156296,2.8611003999999998,3.9637114
55,45,Rh,8.5751732,-0.3784577,99.908114147,18.5585476,13.7368583,-2.1943977,-7.4531606,-5.5522317999999995,-11.4795867,8.0779264,5.2547162,-21.412983800000003,13.3445484,5.393489400000001,7.2797086
54,46,Pd,8.5635652,-7.074703,99.908520438,20.0343231,11.5657431,-1.5572031,-11.018077,-4.8762586,-16.5715075,11.101129,6.9171217,-28.0645262,8.6733532,2.2489471,6.5542941
53,47,Ag,8.4849947,-3.943374,99.916115443,21.214180799999998,9.540693,-0.8751531,-13.9598232,0.1575812,-16.2781556,9.496804599999999,3.2440791,,13.8938231,4.5319382,10.105997
52,48,Cd,8.437737499999999,-10.016449199999998,99.920348829,22.7008068,7.4515521,-0.4360917,-17.046449199999998,0.6992949,-20.89,12.334781600000001,4.7710836,,9.5826363,1.5734868,9.2576592
51,49,In,8.3297495,-7.03,99.931101929,26.414,5.6896636,-2.0914166,,5.2453656,-24.273,10.873000000000001,1.5359854000000002,,14.1690856,1.4199359999999999,12.372283
50,50,Sn,8.251626,,99.938648944,,4.0896636,-4.001,,5.494014600000001,,17.243000000000002,3.061,,7.469,-4.894,9.232282999999999
65,36,Kr,8.075,13.987,100.969318,6.323,,,26.745,,9.614,2.181,,44.581,,4.3340000000000005,
64,37,Rb,8.206175300000002,12.7574969,100.954302,7.5889036,,-10.992,22.4873691,,9.178769,4.3728514,15.386000000000001,36.3240704,6.543,6.417,-8.871
63,38,Sr,8.324741099999999,9.729872100000001,100.940606264,8.9490238,31.503,-10.3263317,17.836072400000003,-28.144000000000002,3.9250086000000004,3.5787279,16.3480013,28.195037199999998,6.5070427,3.9082932,-5.558
62,39,Y,8.4133305,8.106200300000001,100.930160817,10.5536922,28.5115786,-8.9605579,13.836701300000001,-26.077873500000003,3.2466313,5.8048636,12.5262531,21.289806100000003,8.174547200000001,6.2316571000000005,-5.0392319
61,40,Zr,8.4858439,5.730501100000001,100.921458454,11.686952799999998,25.220402200000002,-7.0052287,10.358964700000001,-20.6324533,-1.4410591,4.8595690000000005,13.128716800000001,14.7971258,8.1935506,3.991816,-1.0921961
